Laptop,Status,Brand,Model,CPU,RAM,Storage,Storage type,GPU,Screen,Touch,Final Price
"Lenovo V330-15IKB Intel Core i3-8130U/4GB/128GB SSD/15.6""",Refurbished,Lenovo,V330,Intel Core i3,4,128,SSD,Unknown,15.6,No,41457.67
"Lenovo Yoga 9 14ITL5 Intel Evo Core i7-1185G7/16 GB/1TB SSD/14"" Táctil",Refurbished,Lenovo,Yoga,Intel Evo Core i7,16,1000,SSD,Unknown,14.0,Yes,165917.0
"Lenovo Yoga C930-13IKB Intel Core i5-8250U/8GB/512GB SSD/13.9"" Táctil",Refurbished,Lenovo,Yoga,Intel Core i5,8,512,SSD,Unknown,13.9,Yes,82126.01000000001
"Lenovo Yoga Creator 7 15IMH05 Intel Core i7-10750H/16GB/512GB SSD/GTX1650/15.6""",Refurbished,Lenovo,Yoga,Intel Core i7,16,512,SSD,GTX 1650,15.6,No,65307.72
"Lenovo Yoga S940-14IIL Intel Core i7-1065G7/16GB/1TB SSD/14""",Refurbished,Lenovo,Yoga,Intel Core i7,16,1000,SSD,Unknown,14.0,No,165917.0
"MSI Alpha 15 A3DDK-001XES AMD Ryzen 7 3750H/16GB/512GB SSD/RX 5500M/15.6""",Refurbished,MSI,Alpha,AMD Ryzen 7,16,512,SSD,Radeon Pro 5500M,15.6,No,59854.619999999995
"MSI Alpha 15 A4DEK-006XES AMD Ryzen 7 4800H/16GB/512GB SSD/RX 5600M/15.6""",Refurbished,MSI,Alpha,AMD Ryzen 7,16,512,SSD,Unknown,15.6,No,59091.020000000004
"MSI Bravo 15 B5ED-015XES AMD Ryzen 7 5800H/16GB/1TB SSD/RX6500M/15.6""",Refurbished,MSI,Bravo,AMD Ryzen 7,16,1000,SSD,RX 6500M,15.6,No,95367.0
"MSI Creator 15 A10SET-082ES Intel Core i7-10750H/32GB/1TB SSD/RTX 2060/15.6"" Táctil",Refurbished,MSI,Creator,Intel Core i7,32,1000,SSD,RTX 2060,15.6,Yes,117365.31999999999
"MSI Creator 15 A10SF-018ES Intel Core i7-10875H/32GB/1TB SSD/RTX 2070/15.6"" 4K",Refurbished,MSI,Creator,Intel Core i7,32,1000,SSD,RTX 2070,15.6,No,132209.87
"MSI Creator 17 A10SFS-625ES Intel Core i7-10875H/32GB/1TB SSD/RTX 2070 SUPER/17.3"" 4K",Refurbished,MSI,Creator,Intel Core i7,32,1000,SSD,RTX 2070,17.3,No,170937.66999999998
"MSI Creator Pro M15 A11UIS-846XES Intel Core i7-11800H/16GB/512GB SSD/RTX A1000/15.6""",Refurbished,MSI,Creator,Intel Core i7,16,512,SSD,RTX A1000,15.6,No,116117.0
"MSI Creator Pro Z17 A12UKST-203ES Intel Core i7-12700H/32GB/1TB SSD/RTX A3000/17"" Táctil",Refurbished,MSI,Creator,Intel Core i7,32,1000,SSD,RTX A3000,17.0,Yes,286267.0
"MSI Creator Z16 A11UE-020XES Intel Core i7-11800H/32GB/1TB SSD/RTX 3060/16""",Refurbished,MSI,Creator,Intel Core i7,32,1000,SSD,RTX 3060,16.0,No,178367.0
"MSI Creator Z16 A11UE-088XES Intel Core i7-11800H/16GB/1TB SSD/RTX 3060/16""",Refurbished,MSI,Creator,Intel Core i7,16,1000,SSD,RTX 3060,16.0,No,165917.0
"MSI Creator Z16 A12UET-011ES Intel Core i7-12700H/32GB/1TB SSD/RTX 3060/16"" Táctil",Refurbished,MSI,Creator,Intel Core i7,32,1000,SSD,RTX 3060,16.0,Yes,224017.0
"MSI Creator Z16P B12UGST-030ES Intel Core i9-12900H/64GB/2TB SSD/RTX 3070Ti/16"" Táctil",Refurbished,MSI,Creator,Intel Core i9,64,2000,SSD,RTX 3070,16.0,Yes,307017.0
"MSI Creator Z17 A12UHST-027ES Intel Core i9-12900H/64GB/2TB SSD/RTX 3080Ti/17"" Táctil",Refurbished,MSI,Creator,Intel Core i9,64,2000,SSD,RTX 3080,17.0,Yes,381717.0
"MSI Creator Z17 A12UHT-034ES Intel Core i9-12900H/32GB/2TB SSD/RTX 3080/17"" Táctil",Refurbished,MSI,Creator,Intel Core i9,32,2000,SSD,RTX 3080,17.0,Yes,323617.0
"MSI Crosshair 15 Rainbow Six Extraction Edition B12UGZ-080ES Intel Core i7-12700H/32GB/1TB SSD/RTX 3070/15.6""",Refurbished,MSI,Crosshair,Intel Core i7,32,1000,SSD,RTX 3070,15.6,No,190817.0
"MSI Delta 15 A5EFK-011XES AMD Ryzen 9 5900HX/16 GB/1TB SSD/RX 6700M/15.6""",Refurbished,MSI,Delta,AMD Ryzen 9,16,1000,SSD,RX 6700M,15.6,No,141017.0
"MSI GE66 Raider 10SFS-624ES Intel Core i7-10875H/32GB/1TB SSD/RTX 2070 SUPER/15.6""",Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 2070,15.6,No,144945.38999999998
"MSI GE66 Raider 10UE-404XES Intel Core i7-10870H/32GB/1TB SSD/RTX 3060/15.6""",Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3060,15.6,No,106524.69
"MSI GE66 Raider 10UG-403XES Intel Core i7-10870H/32GB/1TB SSD/RTX 3070/15.6""",Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3070,15.6,No,113406.21999999999
"MSI GE66 Raider 10UG-602ES Intel Core i9-10980HK/32GB/1TB SSD/RTX 3070/15.6""",Refurbished,MSI,Raider,Intel Core i9,32,1000,SSD,RTX 3070,15.6,No,151113.95
"MSI GE66 Raider 10UG-605ES Intel Core i7-10870H/32GB/1TB SSD/RTX 3070/15.6""",Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3070,15.6,No,162699.92
"MSI GE66 Raider 10UH-068ES Intel Core i7-10870H/32GB/1TB SSD/RTX 3080/15.6""",Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3080,15.6,No,175560.77000000002
"MSI GE66 Raider 11UH-463XES Intel Core i7-11800H/32GB/1TB SSD/RTX 3080/15.6""",Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3080,15.6,No,156811.07
"MSI GE75 Raider 9SG-1203XES Intel Core i7-9750H/32GB/1TB SSD/RTX 2080/17.3""",Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 2080,17.3,No,142525.94
"MSI GE76 Raider 10UH-061ES Intel Core i7-10870H/32GB/1TB SSD/RTX 3080/17.3""",Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3080,17.3,No,201660.12
"MSI GE76 Raider 11UG-236ES Intel Core i7-11800H/32GB/1TB SSD/RTX 3070/17.3""",Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3070,17.3,No,186183.93999999997
"MSI GF63 Thin 10SCXR-405XES Intel Core i7-10750H/16GB/512GB SSD/GTX 1650/15.6""",Refurbished,MSI,Thin,Intel Core i7,16,512,SSD,GTX 1650,15.6,No,61128.67
"MSI GF63 Thin 9SC-047XES Intel Corei7-9750H/16GB/512GB SSD/GTX 1650/15.6""",Refurbished,MSI,Thin,Intel Core i7,16,512,SSD,GTX 1650,15.6,No,53678.590000000004
"MSI GF65 Thin 10SER-884XES Intel Core i7-10750H/16GB/512GB SSD/RTX 2060/15.6""",Refurbished,MSI,Thin,Intel Core i7,16,512,SSD,RTX 2060,15.6,No,61368.54
"MSI GF65 Thin 10UE-274XES Intel Core i5-10500H/16GB/512GB SSD/RTX 3060/15.6""",Refurbished,MSI,Thin,Intel Core i5,16,512,SSD,RTX 3060,15.6,No,66938.67
"MSI GF65 Thin 9SD-072XES Intel Core i7-9750H/16GB/512GB SSD/GTX 1660Ti/15.6""",Refurbished,MSI,Thin,Intel Core i7,16,512,SSD,GTX 1660,15.6,No,66921.23999999999
"MSI GF75 Thin 10SER-427XES Intel Core i7-10750H/16GB/512GB SSD/RTX 2060/17.3""",Refurbished,MSI,Thin,Intel Core i7,16,512,SSD,RTX 2060,17.3,No,82891.27
"MSI GF75 Thin 10UE-017XES Intel Core i7-10750H/16GB/512GB SSD/RTX 3060/17.3""",Refurbished,MSI,Thin,Intel Core i7,16,512,SSD,RTX 3060,17.3,No,72798.47
"MSI GL65 9SEK-210XES Intel Core i7-9750H/16GB/512GB SSD/RTX 2060/15.6""",Refurbished,MSI,GL65,Intel Core i7,16,512,SSD,RTX 2060,15.6,No,73524.72
"MSI GL65 Leopard 10SDK-600XES Intel Core i7-10750H/16GB/1TB SSD/GTX 1660Ti/15.6""",Refurbished,MSI,Leopard,Intel Core i7,16,1000,SSD,GTX 1660,15.6,No,86647.02
"MSI GL65 Leopard 10SFR-483XES Intel Core i7-10750H/16GB/512GB SSD/RTX 2070/15.6""",Refurbished,MSI,Leopard,Intel Core i7,16,512,SSD,RTX 2070,15.6,No,71545.17
"MSI GL65 Leopard 10SFSK-280XES Intel Core i7-10750H/16GB/1TB SSD/RTX 2070 SUPER/15.6""",Refurbished,MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 2070,15.6,No,74790.47
"MSI GL75 9SEK-074XES Intel Core i7-9750H/16GB/1TB SSD/RTX 2060/17.3""",Refurbished,MSI,GL75,Intel Core i7,16,1000,SSD,RTX 2060,17.3,No,77810.84
"MSI GL75 Leopard 10SEK-040XES Intel Core i7-10750H/16GB/1TB SSD/RTX 2060/17.3""",Refurbished,MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 2060,17.3,No,89087.21999999999
"MSI GL75 Leopard 10SEK-261XES Intel Core i7-10750H/16GB/1TB SSD/RTX 2060/17.3""",Refurbished,MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 2060,17.3,No,83629.97
"MSI GL75 Leopard 10SFK-060XES Intel Core i7-10750H/16GB/1TB SSD/RTX 2070/17.3""",Refurbished,MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 2070,17.3,No,79517.31999999999
"MSI GP65 Leopard 10SDK-817XES Intel Core i7-10870H/16GB/512GB SSD/GTX 1660Ti/15.6""",Refurbished,MSI,Leopard,Intel Core i7,16,512,SSD,GTX 1660,15.6,No,98149.98999999999
"MSI GP66 Leopard 10UE-226XES Intel Core i7-10750H/16GB/1TB SSD/RTX 3060/15.6""",Refurbished,MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 3060,15.6,No,90191.12000000001
"MSI GP66 Leopard 10UE-484XES Intel Core i7-10750H/16GB/1TB SSD/RTX 3060/15.6""",Refurbished,MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 3060,15.6,No,84891.56999999999
"MSI GP66 Leopard 11UG-089XES Intel Core i7-11800H/32GB/1TB SSD/RTX 3070/15.6""",Refurbished,MSI,Leopard,Intel Core i7,32,1000,SSD,RTX 3070,15.6,No,161767.0
"MSI GP75 Leopard 9SF-1037XES Intel Core i7-9750H/16GB/1TB SSD/RTX 2070/17.3""",Refurbished,MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 2070,17.3,No,90675.84
"MSI GP76 Leopard 10UG-066XES Intel Core i7-10870H/16GB/1TB SSD/RTX 3070/17.3""",Refurbished,MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 3070,17.3,No,106533.81999999999
"MSI GP76 Leopard 11UG-238ES Intel Core i7-11800H/16GB/1TB SSD/RTX 3070/17.3""",Refurbished,MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 3070,17.3,No,164257.0
"MSI GP76 Leopard 11UG-239XES Intel Core i7-11800H/16 GB/1TB SSD/RTX 3070/17.3""",Refurbished,MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 3070,17.3,No,165917.0
"MSI GS65 Stealth 8SF-036ES Intel Core i7-8750H/16GB/512GB SSD/RTX 2070/15.6""",Refurbished,MSI,Stealth,Intel Core i7,16,512,SSD,RTX 2070,15.6,No,118704.94
"MSI GS66 Stealth 10UE-260ES Intel Core i7-10870H/32GB/1TB SSD/RTX 3060/15.6""",Refurbished,MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 3060,15.6,No,137716.92
"MSI GS66 Stealth 10UG-480ES Intel Core i9-10980HK/64GB/2TB SSD/RTX 3070/15.6""",Refurbished,MSI,Stealth,Intel Core i9,64,2000,SSD,RTX 3070,15.6,No,222430.04
"MSI GS66 Stealth 11UH-072ES Intel Core i7-11800H/32GB/1TB SSD/RTX 3080/15.6""",Refurbished,MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 3080,15.6,No,187250.49000000002
"MSI GS75 Stealth 10SE-816XES Intel Core i7-10875H/32GB/1TB SSD/RTX 2060/17.3""",Refurbished,MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 2060,17.3,No,99307.84
"MSI GS75 Stealth 9SG-267ES Intel Core i7-9750H/32GB/2TB SSD/RTX 2080/17.3""",Refurbished,MSI,Stealth,Intel Core i7,32,2000,SSD,RTX 2080,17.3,No,171630.72
"MSI GT76 Titan DT 10SFS-209ES Intel Core i7-10700K/32GB/1TB+1TB SSD/RTX 2070 SUPER/17.3""",Refurbished,MSI,Titan,Intel Core i7,32,1000,SSD,RTX 2070,17.3,No,142850.47
"MSI GT76 Titan DT 9SG-026ES Intel Core i7-9750H/64GB/2TB SSD/RTX 2080/17.3""",Refurbished,MSI,Titan,Intel Core i7,64,2000,SSD,RTX 2080,17.3,No,196970.62
"MSI Katana GF66 11UC-045XES Intel Core i7-11800H/16 GB/1TB SSD/RTX 3050/15.6""",Refurbished,MSI,Katana,Intel Core i7,16,1000,SSD,RTX 3050,15.6,No,76106.02
"MSI Katana GF66 11UE-066ES Intel Core i7-11800H/16 GB/1 TB SSD/RTX 3060/15.6""",Refurbished,MSI,Katana,Intel Core i7,16,1000,SSD,RTX 3060,15.6,No,141017.0
"MSI Katana GF66 11UE-667XES Intel Core i7-11800H/8GB/512GB SSD/RTX 3060/15.6""",Refurbished,MSI,Katana,Intel Core i7,8,512,SSD,RTX 3060,15.6,No,121927.0
"MSI Katana GF66 11UG-072XES Intel Core i7-11800H/16GB/512GB SSD/RTX 3070/15.6""",Refurbished,MSI,Katana,Intel Core i7,16,512,SSD,RTX 3070,15.6,No,88929.52
"MSI Katana GF66 12UE-090ES Intel Core i7-12700H/16GB/1TB SSD/RTX3060/15.6""",Refurbished,MSI,Katana,Intel Core i7,16,1000,SSD,RTX 3060,15.6,No,145167.0
"MSI Katana GF66 12UE-091XES Intel Core i7-12700H/16GB/512GB SSD/RTX3060/15.6""",Refurbished,MSI,Katana,Intel Core i7,16,512,SSD,RTX 3060,15.6,No,124417.0
"MSI Katana GF76 12UE-058XES Intel Core i7-12700H/16 GB/512GB SSD/RTX 3060/17.3""",Refurbished,MSI,Katana,Intel Core i7,16,512,SSD,RTX 3060,17.3,No,128567.0
"MSI Modern 14 A10RAS-1049XES Intel Core I7-10510U/32GB/1TB SSD/MX330/14""",Refurbished,MSI,Modern,Intel Core i7,32,1000,SSD,MX 330,14.0,No,69789.72
"MSI Modern 14 A10RAS-870XES Intel Core I7-10510U/16GB/1TB SSD/MX330/14""",Refurbished,MSI,Modern,Intel Core i7,16,1000,SSD,MX 330,14.0,No,74699.17
"MSI Modern 14 B10MW-215XES Intel Core i5-10210U/16GB/512GB SSD/14""",Refurbished,MSI,Modern,Intel Core i5,16,512,SSD,Unknown,14.0,No,48828.07
MSI Modern 14 B10MW-614XPT Intel Core i7-10510U/16GB/512GB SSD/14'' (PT),Refurbished,MSI,Modern,Intel Core i7,16,512,SSD,Unknown,14.0,No,53867.0
"MSI Modern 14 B10RBSW-063XES Intel Core i7-10510U/16GB/1TB SSD/MX 350/14""",Refurbished,MSI,Modern,Intel Core i7,16,1000,SSD,Unknown,14.0,No,59091.020000000004
"MSI Modern 14 B10RBSW-419XES Intel Core i7-10510U/16GB/1TB SSD/MX 350/14""",Refurbished,MSI,Modern,Intel Core i7,16,1000,SSD,Unknown,14.0,No,53484.369999999995
"MSI Modern 14 B11MO-079XES Intel Core i7-1165G7/16GB/512GB SSD/14""",Refurbished,MSI,Modern,Intel Core i7,16,512,SSD,Unknown,14.0,No,82917.0
"MSI Modern 14 B11MOU-1060XES Intel Core i5-1155G7/16GB/512GB SSD/14""",Refurbished,MSI,Modern,Intel Core i5,16,512,SSD,Unknown,14.0,No,66317.0
"MSI Modern 14 B11SB-008ES Intel Core i7-1165G7/16GB/1TB SSD/MX450/14""",Refurbished,MSI,Modern,Intel Core i7,16,1000,SSD,MX 450,14.0,No,120267.0
"MSI Modern 14 B11SB-009XES Intel Core i7-1165G7/16GB/512GB SSD/MX450/14""",Refurbished,MSI,Modern,Intel Core i7,16,512,SSD,MX 450,14.0,No,56173.57
"MSI Modern 14 B11SB-420XES Intel Core i7-1165G7/32GB/1TB SSD/MX450/14""",Refurbished,MSI,Modern,Intel Core i7,32,1000,SSD,MX 450,14.0,No,82812.42
"MSI Modern 14 B4MW-056XES AMD Ryzen 5 4500U/8GB/512GB SSD/14""",Refurbished,MSI,Modern,AMD Ryzen 5,8,512,SSD,Unknown,14.0,No,53318.369999999995
"MSI Modern 15 A10M-628XES Intel Core i5-10210U/16GB/512GB SSD/15.6""",Refurbished,MSI,Modern,Intel Core i5,16,512,SSD,Unknown,15.6,No,52387.939999999995
"MSI Modern 15 A10RBS-484XES Intel Core i7-10510U/16GB/1TB SSD/MX350/15.6""",Refurbished,MSI,Modern,Intel Core i7,16,1000,SSD,Unknown,15.6,No,55256.42
"MSI Modern 15 A11SB-011ES Intel Core i7-1165G7/16GB/1TB SSD/MX450/15.6""",Refurbished,MSI,Modern,Intel Core i7,16,1000,SSD,MX 450,15.6,No,59178.17
"MSI Modern 15 A11SB-858XES Intel Core i7-1195G7/32GB/1TB SSD/MX450/15.6""",Refurbished,MSI,Modern,Intel Core i7,32,1000,SSD,MX 450,15.6,No,116117.0
"MSI Modern 15 A11SBU-620XES Intel Core i7-1165G7/32GB/1TB SSD/MX450/15.6""",Refurbished,MSI,Modern,Intel Core i7,32,1000,SSD,MX 450,15.6,No,93233.06999999999
"MSI Modern 15 A5M-010XES AMD Ryzen 5 5500U/8 GB/512GB SSD/15.6""",Refurbished,MSI,Modern,AMD Ryzen 5,8,512,SSD,Unknown,15.6,No,36867.77
"MSI P65 Creator 8SF-240ES Intel Core i7-8750H/32GB/1TB SSD/RTX 2070/15.6""",Refurbished,MSI,Creator,Intel Core i7,32,1000,SSD,RTX 2070,15.6,No,146427.77000000002
"MSI Prestige 14 A11SCS-038ES Intel Core i7-1185G7/16GB/1TB SSD/GTX 1650Ti/14""",Refurbished,MSI,Prestige,Intel Core i7,16,1000,SSD,GTX 1650,14.0,No,93357.56999999999
"MSI Prestige 14 A11SCX-002ES Intel Core i7-1185G7/16GB/1TB SSD/GTX 1650/14""",Refurbished,MSI,Prestige,Intel Core i7,16,1000,SSD,GTX 1650,14.0,No,132717.0
"MSI Prestige 14 A11SCX-432ES Intel Core i7-1185G7/16GB/512GB SSD/GTX 1650/14""",Refurbished,MSI,Prestige,Intel Core i7,16,512,SSD,GTX 1650,14.0,No,69980.62
"MSI Prestige 14 A12SC-069XES Intel Core i7-1280P/16GB/512GB SSD/GTX1650/14""",Refurbished,MSI,Prestige,Intel Core i7,16,512,SSD,GTX 1650,14.0,No,111967.0
"MSI Prestige 14 A12UC-065XES Intel Core i7-1280P/16GB/1TB SSD/RTX3050/14""",Refurbished,MSI,Prestige,Intel Core i7,16,1000,SSD,RTX 3050,14.0,No,124417.0
"MSI Prestige 14 Evo A11M-003ES Intel Core i7-1185G7/16GB/512GB SSD/14""",Refurbished,MSI,Prestige,Intel Core i7,16,512,SSD,Unknown,14.0,No,95367.0
"MSI Prestige 15 A10SC-044XES Intel Core i7-10710U/16GB/512GB SSD/GTX 1650/15.6""",Refurbished,MSI,Prestige,Intel Core i7,16,512,SSD,GTX 1650,15.6,No,65502.770000000004
"MSI Prestige 15 A10SC-060XES Intel Core i7-10710U/16GB/1TB SSD/GTX 1650/15.6""",Refurbished,MSI,Prestige,Intel Core i7,16,1000,SSD,GTX 1650,15.6,No,84858.37
"MSI Prestige 15 A10SC-293XES Intel Core i7-10710U/32GB/1TB SSD/GTX 1650/15.6""",Refurbished,MSI,Prestige,Intel Core i7,32,1000,SSD,GTX 1650,15.6,No,84206.81999999999
"MSI Prestige 15 A11SCS-032XES Intel Core i7-1185G7/32GB/1TB SSD/GTX 1650Ti/15.6""",Refurbished,MSI,Prestige,Intel Core i7,32,1000,SSD,GTX 1650,15.6,No,84177.77
"MSI Prestige 15 A11SCX-019XES Intel Core i7-1185G7/16GB/512GB SSD/GTX 1650/15.6""",Refurbished,MSI,Prestige,Intel Core i7,16,512,SSD,GTX 1650,15.6,No,126907.0
"MSI Prestige 15 A11SCX-409XES Intel Core i7-1185G7/32GB/1TB SSD/GTX 1650/15.6""",Refurbished,MSI,Prestige,Intel Core i7,32,1000,SSD,GTX 1650,15.6,No,86364.81999999999
"MSI Prestige 15 A11UC-096XES Intel Core i7-1195G7/32GB/1TB SSD/RTX 3050/15.6""",Refurbished,MSI,Prestige,Intel Core i7,32,1000,SSD,RTX 3050,15.6,No,132717.0
"MSI Pulse GL66 11UEK-061XES Intel Core i7-11800H/16 GB/1TB SSD/RTX 3060/15.6""",Refurbished,MSI,Pulse,Intel Core i7,16,1000,SSD,RTX 3060,15.6,No,132717.0
"MSI Pulse GL66 12UEK-085ES Intel Core i7-12700H/16GB/1TB SSD/RTX 3060/15.6""",Refurbished,MSI,Pulse,Intel Core i7,16,1000,SSD,RTX 3060,15.6,No,149317.0
"MSI Pulse GL66 12UGK-084XES Intel Core i7-12700H/16GB/1TB SSD/RTX 3070/15.6""",Refurbished,MSI,Pulse,Intel Core i7,16,1000,SSD,RTX 3070,15.6,No,157617.0
"MSI Pulse GL66 12UGSZOK-1204XES Intel Core i7-12700H/16GB/1TB SSD/RTX 3070Ti/15.6""",Refurbished,MSI,Pulse,Intel Core i7,16,1000,SSD,RTX 3070,15.6,No,174217.0
"MSI Pulse GL76 11UEK-038XES Intel Core i7-11800H/32GB/1TB SSD/RTX 3060/17.3""",Refurbished,MSI,Pulse,Intel Core i7,32,1000,SSD,RTX 3060,17.3,No,94473.09
"MSI Pulse GL76 11UEK-055XES Intel Core i7-11800H/16 GB/1TB SSD/RTX 3060/17.3""",Refurbished,MSI,Pulse,Intel Core i7,16,1000,SSD,RTX 3060,17.3,No,110779.27
"MSI Pulse GL76 12UEK-057XES Intel Core i7-12700H/16GB/1TB SSD/RTX 3060/17.3""",Refurbished,MSI,Pulse,Intel Core i7,16,1000,SSD,RTX 3060,17.3,No,141017.0
"MSI Pulse GL76 12UEK-093ES Intel Core i7-12700H/16GB/1TB SSD/RTX 3060/17.3""",Refurbished,MSI,Pulse,Intel Core i7,16,1000,SSD,RTX 3060,17.3,No,157617.0
"MSI Pulse GL76 12UGK-095XES Intel Core i7-12700H/16GB/1TB SSD/RTX 3070/17.3""",Refurbished,MSI,Pulse,Intel Core i7,16,1000,SSD,RTX 3070,17.3,No,165917.0
"MSI Pulse GL76 12UGK-242ES Intel Core i7-12700H/16GB/1TB SSD/RTX 3070/17.3""",Refurbished,MSI,Pulse,Intel Core i7,16,1000,SSD,RTX 3070,17.3,No,182517.0
"MSI Raider GE66 12UE-822XES Intel Core i7-12700H/32GB/1TB SSD/RTX 3060/15.6""",Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3060,15.6,No,174217.0
"MSI Raider GE66 12UGS-006ES Intel Core i7-12700H/32GB/1TB SSD/RTX 3070Ti/15.6""",Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3070,15.6,No,232317.0
"MSI Raider GE66 Deluxe Edition 12UH-482ES Intel Core i9-12900HK/32GB/1TB SSD/RTX 3080/15.6""",Refurbished,MSI,Raider,Intel Core i9,32,1000,SSD,RTX 3080,15.6,No,282117.0
"MSI Raider GE67HX 12UGS-024ES Intel Core i7-12800HX/32GB/1TB SSD/RTX 3070Ti/15.6""",Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3070,15.6,No,248917.0
"MSI Raider GE76 12UGS-005XES Intel Core i7-12700H/32GB/1TB SSD/RTX 3070Ti/17.3""",Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3070,17.3,No,228167.0
"MSI Raider GE76 12UHS-612ES Intel Core i7-12700H/32GB/1TB SSD/RTX 3080Ti/17.3""",Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3080,17.3,No,307017.0
"MSI Raider GE76 Deluxe Edition 12UGS-279ES Intel Core i9-12900HK/64GB/2TB SSD/RTX 3070Ti/17.3""",Refurbished,MSI,Raider,Intel Core i9,64,2000,SSD,RTX 3070,17.3,No,315317.0
"MSI Raider GE76 Deluxe Edition 12UHS-053ES Intel Core i9-12900HK/64GB/2TB SSD/RTX 3080Ti/17.3""",Refurbished,MSI,Raider,Intel Core i9,64,2000,SSD,RTX 3080,17.3,No,390017.0
"MSI Raider GE77HX 12UGS-019ES Intel Core i7-12800HX/32GB/1TB SSD/RTX 3080Ti/17.3""",Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3080,17.3,No,315317.0
"MSI Raider GE77HX 12UGS-020ES Intel Core i9-12900HX/64GB/2TB SSD/RTX 3070Ti/17.3""",Refurbished,MSI,Raider,Intel Core i9,64,2000,SSD,RTX 3070,17.3,No,298717.0
"MSI Raider GE77HX 12UHS-018ES Intel Core i9-12900HX/64GB/2TB SSD/RTX 3080Ti/17.3""",Refurbished,MSI,Raider,Intel Core i9,64,2000,SSD,RTX 3080,17.3,No,373417.0
"MSI Stealth 15M A11SDK-056XES Intel Core i7-1185G7/16GB/1TB SSD/GTX 1660 Ti/15.6""",Refurbished,MSI,Stealth,Intel Core i7,16,1000,SSD,GTX 1660,15.6,No,68528.12
"MSI Stealth 15M A11SEK-055XES Intel Core i7-1185G7/16GB/1TB SSD/RTX 2060/15.6""",Refurbished,MSI,Stealth,Intel Core i7,16,1000,SSD,RTX 2060,15.6,No,76446.31999999999
MSI Stealth 15M B12UE-023XES Intel Core i7-1280P/32GB/1TB SSD/RTX 3060/15.6'',Refurbished,MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 3060,15.6,No,145167.0
"MSI Stealth 17M A12UE-018XES Intel Core i7-1280P/16GB/1TB SSD/RTX 3060/17.3""",Refurbished,MSI,Stealth,Intel Core i7,16,1000,SSD,RTX 3060,17.3,No,145167.0
"MSI Stealth GS66 12UH-019ES Intel Core i7-12700H/32GB/1TB SSD/RTX 3080/15.6""",Refurbished,MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 3080,15.6,No,265517.0
"MSI Stealth GS66 12UHS-006ES Intel Core i7-12700H/32GB/1TB SSD/RTX 3080Ti/15.6""",Refurbished,MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 3080,15.6,No,307017.0
"MSI Stealth GS77 12UH-088ES Intel Core i7-12700H/32GB/1TB SSD/RTX 3080/17.3""",Refurbished,MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 3080,17.3,No,269667.0
"MSI Summit E13 Flip A11MT-259es Intel Core i7-1195G7/32GB/1TB SSD/13.4"" Táctil",Refurbished,MSI,Summit,Intel Core i7,32,1000,SSD,Unknown,13.4,Yes,141017.0
"MSI Summit E14 A11SCST-486ES Intel Core i7-1185G7/32GB/1TB SSD/GTX 1650 Ti/14"" Táctil",Refurbished,MSI,Summit,Intel Core i7,32,1000,SSD,GTX 1650,14.0,Yes,131375.72
"MSI Summit E14 Evo A12M-062ES Intel Core i7-1280P/16GB/1TB SSD/14"" + 1 Año Microsoft 365",Refurbished,MSI,Summit,Intel Core i7,16,1000,SSD,Unknown,14.0,No,102449.39
